Id,Title,Senior,Company,Location,Salary,Currency
291,Data Scientist,False,AVENGA,Remote,23 520  - 28 560  PLN,PLN
292,Data Engineer,False,Avanade Poland,Remote,15 120  - 26 880  PLN,PLN
293,Senior Data Scientist,True,Objectivity,Remote,23 352  - 28 560  PLN,PLN
294,Data Architect,False,Objectivity,Remote,24 000  - 30 400  PLN,PLN
295,Cloud Solutions Architect,False,Grape Up,"Kraków, POL
 + 2",22 100  - 35 700  PLN,PLN
296,AI LAB,False,Deloitte Advisory,Remote,4 200  PLN,PLN
297,Machine Learning Engineer,False,RTB House,Remote,28 500  - 47 000  PLN,PLN
298,Machine Learning Researcher,False,RTB House,Remote,28 500  - 47 000  PLN,PLN
299,Konsultant Modelowania Ryzyka,False,Polskie Technologie,"Warszawa, POL",8 700  - 13 100  PLN,PLN
300,Data Engineer,False,Unit8 SA,"Kraków, POL
 + 1",16 000  - 26 000  PLN,PLN
301,Computer Vision Engineer,False,Femtonics Kft,"Budapest, HUN",9 530  - 17 869  PLN,PLN
302,"AI Engineer (Remote, full / part-time)",False,,Warszawa    +4,23 520  – 30 240  PLN,PLN
303,Principal Software Engineer,False,,Zdalnie,26 880  – 43 680  PLN,PLN
304,Computer Vision Algorithm Developer (AI),False,,Zdalnie,23 784  – 31 712  PLN,PLN
305,Deep Learning Engineer,False,,Zdalnie    +1,18 000  – 28 000  PLN,PLN
306,Machine Learning Engineer,False,,Zdalnie    +1,18 000  – 26 000  PLN,PLN
307,Senior Data Scientist,True,,Zdalnie    +1,20 000  – 28 000  PLN,PLN
308,Senior ML Security Engineer,True,,Warsaw,30 000  – 60 000  PLN,PLN
309,Senior ML Voice - Part Time,True,,Zdalnie    +1,18 000  PLN,PLN
310,Senior Data Scientist,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
311,Senior Data Scientist,True,,Zdalnie    +5,25 200  – 33 600  PLN,PLN
312,Specjalista/ka ds. narzędzi AI,False,,Zdalnie    +1,9 240  – 11 760  PLN,PLN
313,AI Engineer with Python,False,,Warsaw    +3,23 520  – 27 720  PLN,PLN
314,MLOps Engineer,False,,Zdalnie    +5,17 500  – 30 000  PLN,PLN
315,Platform Engineer with Azure,False,,Zdalnie    +1,17 000  – 21 000  PLN,PLN
316,Senior Data Scientist,True,,Katowice,16 000  – 22 000  PLN,PLN
317,Junior AI Engineer,False,,Katowice,8 000  – 12 000  PLN,PLN
318,Directory Development Executive,False,,Zdalnie,5 180  – 7 339  PLN,PLN
319,Director of Software Engineering&amp;Data Management,False,,Kraków,17 000  – 22 000  PLN,PLN
320,Machine Learning Developer,False,,Zdalnie    +1,17 000  – 20 000  PLN,PLN
321,Data Architect,False,,Zdalnie    +2,28 560  – 36 960  PLN,PLN
322,"AI Engineer (Remote, full / part-time)",False,,Warszawa    +4,23 520  – 30 240  PLN,PLN
323,Principal Software Engineer,False,,Zdalnie,26 880  – 43 680  PLN,PLN
324,Computer Vision Algorithm Developer (AI),False,,Zdalnie,23 784  – 31 712  PLN,PLN
325,Deep Learning Engineer,False,,Zdalnie    +1,18 000  – 28 000  PLN,PLN
326,Machine Learning Engineer,False,,Zdalnie    +1,18 000  – 26 000  PLN,PLN
327,Senior Data Scientist,True,,Zdalnie    +1,20 000  – 28 000  PLN,PLN
328,Senior ML Security Engineer,True,,Warsaw,30 000  – 60 000  PLN,PLN
329,Senior ML Voice - Part Time,True,,Zdalnie    +1,18 000  PLN,PLN
330,Senior Data Scientist,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
331,Senior Data Scientist,True,,Zdalnie    +5,25 200  – 33 600  PLN,PLN
332,Specjalista/ka ds. narzędzi AI,False,,Zdalnie    +1,9 240  – 11 760  PLN,PLN
333,AI Engineer with Python,False,,Warsaw    +3,23 520  – 27 720  PLN,PLN
334,MLOps Engineer,False,,Zdalnie    +5,17 500  – 30 000  PLN,PLN
335,Platform Engineer with Azure,False,,Zdalnie    +1,17 000  – 21 000  PLN,PLN
336,Senior Data Scientist,True,,Katowice,16 000  – 22 000  PLN,PLN
337,Junior AI Engineer,False,,Katowice,8 000  – 12 000  PLN,PLN
338,Directory Development Executive,False,,Zdalnie,5 180  – 7 339  PLN,PLN
339,Director of Software Engineering&amp;Data Management,False,,Kraków,17 000  – 22 000  PLN,PLN
340,Machine Learning Developer,False,,Zdalnie    +1,17 000  – 20 000  PLN,PLN
341,Data Architect,False,,Zdalnie    +2,28 560  – 36 960  PLN,PLN
342,Senior JavaScript Developer (AI projects),True,,Zdalnie    +2,17 000  – 28 000  PLN,PLN
343,Senior Data Scientist REMOTE 🌍,True,,Zdalnie,26 955  – 33 496  PLN,PLN
344,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
345,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
346,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
347,Kierownik B+R z doświadczeniem IoT lub AI,False,,Zdalnie,16 000  – 22 000  PLN,PLN
348,Director of Data Science,False,,Zdalnie    +1,18 000  – 23 000  PLN,PLN
349,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
350,ML Engineer Senior - Full Time,True,,Zdalnie,22 680  – 31 584  PLN,PLN
351,NLP Engineer,False,,Warsaw,14 000  – 17 000  PLN,PLN
352,Deep Learning Engineer,False,,Warszawa,18 000  – 27 000  PLN,PLN
353,Machine Learning Researcher,False,,Zdalnie    +2,30 000  – 47 000  PLN,PLN
354,AI (NLP) Engineer,False,,Zdalnie    +1,18 480  – 26 880  PLN,PLN
355,Konsultant Techniczny Samba.ai,False,,Wrocław,6 000  – 9 000  PLN,PLN
356,Python Developer - AI,False,,Wrocław,17 000  – 28 000  PLN,PLN
357,Tester (Pentester) - AI,False,,Wrocław,10 000  – 18 000  PLN,PLN
358,Test Engineer - AI,False,,Wrocław,12 000  – 21 000  PLN,PLN
359,Oracle Specialist - AI,False,,Wrocław,19 000  – 28 000  PLN,PLN
360,AL Lead,True,,Zdalnie    +1,33 600  – 37 800  PLN,PLN
361,Senior Research Scientist,True,,Warsaw,30 000  – 60 000  PLN,PLN
362,"AI Engineer (Remote, full / part-time)",False,,Warszawa    +4,23 520  – 30 240  PLN,PLN
363,Principal Software Engineer,False,,Zdalnie,26 880  – 43 680  PLN,PLN
364,Computer Vision Algorithm Developer (AI),False,,Zdalnie,23 784  – 31 712  PLN,PLN
365,Deep Learning Engineer,False,,Zdalnie    +1,18 000  – 28 000  PLN,PLN
366,Machine Learning Engineer,False,,Zdalnie    +1,18 000  – 26 000  PLN,PLN
367,Senior Data Scientist,True,,Zdalnie    +1,20 000  – 28 000  PLN,PLN
368,Senior ML Security Engineer,True,,Warsaw,30 000  – 60 000  PLN,PLN
369,Senior ML Voice - Part Time,True,,Zdalnie    +1,18 000  PLN,PLN
370,Senior Data Scientist,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
371,Senior Data Scientist,True,,Zdalnie    +5,25 200  – 33 600  PLN,PLN
372,Specjalista/ka ds. narzędzi AI,False,,Zdalnie    +1,9 240  – 11 760  PLN,PLN
373,AI Engineer with Python,False,,Warsaw    +3,23 520  – 27 720  PLN,PLN
374,MLOps Engineer,False,,Zdalnie    +5,17 500  – 30 000  PLN,PLN
375,Platform Engineer with Azure,False,,Zdalnie    +1,17 000  – 21 000  PLN,PLN
376,Senior Data Scientist,True,,Katowice,16 000  – 22 000  PLN,PLN
377,Junior AI Engineer,False,,Katowice,8 000  – 12 000  PLN,PLN
378,Directory Development Executive,False,,Zdalnie,5 180  – 7 339  PLN,PLN
379,Director of Software Engineering&amp;Data Management,False,,Kraków,17 000  – 22 000  PLN,PLN
380,Machine Learning Developer,False,,Zdalnie    +1,17 000  – 20 000  PLN,PLN
381,Data Architect,False,,Zdalnie    +2,28 560  – 36 960  PLN,PLN
382,Senior JavaScript Developer (AI projects),True,,Zdalnie    +2,17 000  – 28 000  PLN,PLN
383,Senior Data Scientist REMOTE 🌍,True,,Zdalnie,26 955  – 33 496  PLN,PLN
384,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
385,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
386,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
387,Kierownik B+R z doświadczeniem IoT lub AI,False,,Zdalnie,16 000  – 22 000  PLN,PLN
388,Director of Data Science,False,,Zdalnie    +1,18 000  – 23 000  PLN,PLN
389,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
390,ML Engineer Senior - Full Time,True,,Zdalnie,22 680  – 31 584  PLN,PLN
391,NLP Engineer,False,,Warsaw,14 000  – 17 000  PLN,PLN
392,Deep Learning Engineer,False,,Warszawa,18 000  – 27 000  PLN,PLN
393,Machine Learning Researcher,False,,Zdalnie    +2,30 000  – 47 000  PLN,PLN
394,AI (NLP) Engineer,False,,Zdalnie    +1,18 480  – 26 880  PLN,PLN
395,Konsultant Techniczny Samba.ai,False,,Wrocław,6 000  – 9 000  PLN,PLN
396,Python Developer - AI,False,,Wrocław,17 000  – 28 000  PLN,PLN
397,Tester (Pentester) - AI,False,,Wrocław,10 000  – 18 000  PLN,PLN
398,Test Engineer - AI,False,,Wrocław,12 000  – 21 000  PLN,PLN
399,Oracle Specialist - AI,False,,Wrocław,19 000  – 28 000  PLN,PLN
400,AL Lead,True,,Zdalnie    +1,33 600  – 37 800  PLN,PLN
401,Senior Research Scientist,True,,Warsaw,30 000  – 60 000  PLN,PLN
402,AI &amp; Math (PhD/ongoing PhD nice-to-have),False,,Zdalnie    +1,15 000  – 16 000  PLN,PLN
403,AI &amp; Math (Open PhD Conduct),False,,Zdalnie    +1,8 000  – 9 000  PLN,PLN
404,AI &amp; Math,False,,Zdalnie    +1,9 000  – 14 000  PLN,PLN
405,Senior R&amp;D Engineer - GenAI and Computer Vision,True,,Zdalnie    +1,16 000  – 26 000  PLN,PLN
406,Azure AI Solutions Consultant (OpenAI),False,,Zdalnie    +4,15 960  – 29 904  PLN,PLN
407,NLP Engineer,False,,Zdalnie,20 160  – 24 360  PLN,PLN
408,Research Engineer / Machine Learning,False,,Łódź,18 000  – 28 000  PLN,PLN
409,AI DevOps Engineer,False,,Zdalnie    +1,15 120  – 20 160  PLN,PLN
410,Machine Learning Engineer,False,,Zdalnie    +1,8 500  – 14 500  PLN,PLN
411,Data Scientist,False,,Zdalnie    +1,9 000  – 14 000  PLN,PLN
412,Data Scientist ( Mid / Senior ),True,,Zdalnie    +5,13 000  – 26 000  PLN,PLN
413,Senior Machine Learning Engineer,True,,Zdalnie    +1,14 500  – 18 500  PLN,PLN
414,Data Scientist,False,,Zdalnie    +2,16 800  – 25 200  PLN,PLN
415,Data Science Manager,False,,Zdalnie    +5,18 000  – 30 000  PLN,PLN
416,Senior MLOps Engineer,True,,Zdalnie    +1,26 880  – 30 240  PLN,PLN
417,MLOps Inżynier Uczenia Maszynowego,False,,Zdalnie    +1,14 000  – 28 000  PLN,PLN
418,Senior Data and AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
419,Mid React Native Developer (Relocation to Prague),False,,"Prague  , CZ",21 586  – 24 176  PLN,PLN
420,AI &amp; Math CUDA (C++) Developer,False,,Zdalnie    +1,12 000  – 16 000  PLN,PLN
421,Senior AI &amp; Math CUDA (C++) Developer,True,,Zdalnie    +1,16 000  – 19 000  PLN,PLN
422,Senior Python Computer Vision Engineer,True,Unitem,"Wrocław, PL",15 000  – 20 000  PLN,PLN
423,Senior/Lead Data Scientist,True,Addepto,Zdalnie  + 5,18 480  – 35 280  PLN,PLN
424,Mid/Senior Python AI Engineer,True,Vestigit,"Wrocław, PL",17 000  – 22 000  PLN,PLN
425,AI Developer with ROS,False,Four Point,"Wrocław, PL",15 000  – 28 000  PLN,PLN
426,NLP Developer,False,Talkie.ai,Zdalnie,12 000  – 20 000  PLN,PLN
427,Cloud Apps Engineer,False,ERGO Technology &amp; Services,Zdalnie  + 2,12 000  – 19 000  PLN,PLN
428,Python Developer / ML Engineer,False,hubQuest,Zdalnie  + 1,20 000  – 27 000  PLN,PLN
429,Senior Machine Learning Engineer (NLP),True,Netguru,Zdalnie,18 000  – 26 000  PLN,PLN
430,(Senior) Data Scientist,True,Netguru S.A.,Zdalnie,21 486  – 30 827  PLN,PLN
431,Data Scientist Lead,True,Objectivity,Zdalnie  + 2,30 240  – 38 640  PLN,PLN
432,Cloud Automation Engineer,False,ERGO Technology &amp; Services,Zdalnie  + 2,16 000  – 26 000  PLN,PLN
433,Cloud Solutions Architect,False,Grape Up,"Kraków, PL  + 2",22 100  – 35 700  PLN,PLN
434,Machine Learning Engineer,False,RTB House,Zdalnie  + 1,28 500  – 47 000  PLN,PLN
435,Machine Learning Researcher,False,RTB House,Zdalnie  + 2,28 500  – 47 000  PLN,PLN
436,Cloud DevOps Engineer,False,ERGO Technology &amp; Services,Zdalnie  + 2,16 000  – 26 000  PLN,PLN
437,ML Architect,False,Concentrix,Zdalnie,400 000  – 450 000  PLN,PLN
438,Regular / Senior Data Scientist,True,hubQuest,Zdalnie  + 1,20 000  – 28 500  PLN,PLN
439,AI/ML Data Labeling Manager,False,Focal Systems,Zdalnie,22 000  – 30 000  PLN,PLN
440,Senior Machine Learning NLP Engineer,True,Kinetix Trading Solutions,Zdalnie  + 8,25 000  – 35 000  PLN,PLN
441,AI Researcher,False,Ardigen,"Kraków, PL",9 000  – 18 000  PLN,PLN
442,IT Developer/Scala Developer,False,Flaire,Zdalnie,21 000  – 22 680  PLN,PLN
443,Solution Architect (RPA Developer),False,Devire Sp. z o.o.,Zdalnie  + 1,20 000  – 23 000  PLN,PLN
444,Head of Software Development,False,ATLANT 3D Nanosystems,"Taastrup, DK",37 367  – 51 379  PLN,PLN
445,Machine Learning Operations Engineer,False,Silent Eight,Zdalnie,12 000  – 20 000  PLN,PLN
446,Data Scientist,False,Numlabs,Zdalnie  + 1,10 000  – 15 000  PLN,PLN
447,Python Developer with Computer Vision,False,Numlabs,Zdalnie  + 1,10 000  – 15 000  PLN,PLN
448,Senior Data Scientist,True,InData Labs,Zdalnie,26 382  – 39 573  PLN,PLN
449,Python Developer,False,Ardigen,"Kraków, PL",10 000  – 18 000  PLN,PLN
450,Deep Learning Engineer,False,ReSpo.Vision,"Warszawa, PL",14 000  – 20 000  PLN,PLN
451,Python AI Developer with Robotics Exp.,False,Unitem,"Wrocław, PL",17 000  – 23 000  PLN,PLN
452,Data Engineer,False,Unit8 SA,"Kraków, PL  + 1",22 000  – 26 000  PLN,PLN
453,Junior Python AI Developer,False,Walksee,Zdalnie  + 1,6 000  – 8 000  PLN,PLN
454,Machine Learning Engineer,False,Ardigen,Zdalnie  + 1,13 000  – 25 000  PLN,PLN
455,Junior Cloud Engineer,False,Reply Polska,Zdalnie,5 000  – 9 000  PLN,PLN
456,Mid-Integration developer in AI field,False,Ultinous Zrt.,"Budapest, HU",10 628  – 12 989  PLN,PLN
457,Senior Data Engineer,True,Develocraft,Zdalnie    +1,23 000  – 28 500  PLN,PLN
458,AI SCIENTIST,False,InPhoTech,Ołtarzew    +1,30 000  – 40 000  PLN,PLN
459,AI Developer,False,lemon.io,Zdalnie    +1,20 405  – 40 810  PLN,PLN
460,Machine Learning Engineer,False,Quickchat AI,Warszawa,12 243  – 24 486  PLN,PLN
461,Programista C++ 17/20,False,Techmo Sp. z o.o.,Kraków,13 000  – 23 000  PLN,PLN
462,Computer Vision Engineer,False,Spline,Zdalnie,22 000  – 25 000  PLN,PLN
463,Remote Mid ML Engineer,False,Centralny Ośrodek Informatyki,Zdalnie    +1,14 000  – 28 000  PLN,PLN
464,Senior AI Software Engineer,True,Fourthwall,Zdalnie    +1,22 500  – 37 000  PLN,PLN
465,Remote Mid AI&amp;ML Data Scientist,False,Centralny Ośrodek Informatyki,Zdalnie    +1,14 000  – 28 000  PLN,PLN
466,Remote Mid ML Engineer,False,Centralny Ośrodek Informatyki,Zdalnie    +1,14 000  – 28 000  PLN,PLN
467,AI Engineer,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
468,Test Engineer AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
469,Application Support Engineer,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
470,Java Developer AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 22 000  PLN,PLN
471,AI &amp; Math,False,Camino Science sp. z o.o.,Zdalnie    +1,12 000  – 16 000  PLN,PLN
472,Integration Specialist AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
473,AI &amp; Math (PhD/ongoing PhD nice-to-have),False,Camino Science sp. z o.o.,Zdalnie    +1,15 000  – 25 000  PLN,PLN
474,Senior AI Engineer,True,Vestigit,Wrocław,23 000  – 30 000  PLN,PLN
475,Mid AI Engineer,False,Vestigit,Wrocław,17 000  – 24 000  PLN,PLN
476,Senior Machine Learning Engineer,True,Graylight Imaging Sp. zo.o.,Gliwice,12 300  – 19 900  PLN,PLN
477,Senior AI Engineer,True,Vestigit,Wrocław,23 000  – 30 000  PLN,PLN
478,Mid AI Engineer,False,Vestigit,Wrocław,17 000  – 24 000  PLN,PLN
479,Senior Machine Learning Engineer,True,Graylight Imaging Sp. zo.o.,Gliwice,12 300  – 19 900  PLN,PLN
480,Data Scientist/AI Developer,False,Algomine,Zdalnie    +1,13 440  – 25 200  PLN,PLN
481,Applied Scientist (Mid/Senior),True,Infermedica Sp z.o.o,Zdalnie    +1,20 000  – 25 000  PLN,PLN
482,Senior AI Specialist,True,Grupa Morizon-Gratka Sp. z o.o.,Warszawa    +1,14 000  – 20 000  PLN,PLN
483,Mid AI Specialist,False,Grupa Morizon-Gratka Sp. z o.o.,Warszawa    +1,10 000  – 16 000  PLN,PLN
484,Mid AI Engineer,False,Flyps,Zdalnie    +1,18 000  – 24 000  PLN,PLN
485,Junior Machine Learning,False,Mindpal,Zdalnie,8 400  – 11 760  PLN,PLN
486,Junior Machine Learning,False,Mindpal,Zdalnie,8 400  – 11 760  PLN,PLN
487,Data Scientist,False,"Secret Sauce Partners, Inc.",Zdalnie,10 249  – 20 498  PLN,PLN
488,Senior Machine Learning Engineer,True,"Secret Sauce Partners, Inc.",Zdalnie,10 249  – 20 498  PLN,PLN
489,Senior OpenAI &amp; ML Solutions Developer,True,Everguest,"Budapest  , HU",20 498  – 28 470  PLN,PLN
490,Machine Learning Engineer,False,Quickchat AI,Warszawa,12 566  – 25 132  PLN,PLN
491,AI Engineer,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
492,Test Engineer AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
493,Application Support Engineer,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
494,Java Developer AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 22 000  PLN,PLN
495,Integration Specialist AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
496,Senior Project Manager - Data Labeling,True,Focal Systems,Zdalnie,22 000  – 30 000  PLN,PLN
497,Machine Learning Engineer,False,AI Clearing,"Warsaw  , pl",14 000  – 20 000  PLN,PLN
498,Machine Learning Operations,False,Four Point,Wrocław,12 000  – 20 000  PLN,PLN
499,AI &amp; Math (PhD/ongoing PHD preferable),False,Camino Science sp. z o.o.,Zdalnie    +1,16 000  – 25 000  PLN,PLN
500,Remote Senior NLP Engineer,True,Sigmoidal LLC,Zdalnie    +3,25 132  – 35 394  PLN,PLN
501,Python Developer with Computer Vision,False,Numlabs,Zdalnie    +1,10 000  – 15 000  PLN,PLN
502,Python Machine Learning Engineer,False,Numlabs,Zdalnie,13 000  – 17 000  PLN,PLN
503,Data Scientist,False,Numlabs,Zdalnie    +1,10 000  – 15 000  PLN,PLN
504,Senior Data Scientist,True,Axiom Health,Sopot    +1,25 132  – 33 509  PLN,PLN
505,Machine Learning Engineer (XAI project),False,10 Senses,Warszawa    +1,25 200  – 33 600  PLN,PLN
506,Principal Deep Learning Engineer,False,Focal Systems,Zdalnie,92 250  – 180 811  PLN,PLN
507,Machine Learning Engineer,False,Zone IT Sp. z o.o.,Wrocław,18 000  – 26 000  PLN,PLN
508,Data Scientist AI,False,Zone IT Sp. z o.o.,Wrocław,19 000  – 32 000  PLN,PLN
509,Python Developer - AI,False,Zone IT Sp. z o.o.,Wrocław,17 000  – 28 000  PLN,PLN
510,Deep Learning Engineer,False,Focal Systems,Zdalnie,44 700  – 74 600  PLN,PLN
511,Machine Learning Engineer (Mid),False,Tooploox,Zdalnie    +2,13 000  – 19 000  PLN,PLN
512,Machine Learning Engineer (Senior),True,Tooploox,Zdalnie    +2,18 000  – 26 000  PLN,PLN
513,Senior Deep Learning Engineer,True,Focal Systems,Zdalnie,74 000  – 119 000  PLN,PLN
514,AI &amp; Math (Open PhD Conduct),False,Camino Science sp. z o.o.,Zdalnie    +1,10 000  – 14 000  PLN,PLN
515,AI Engineer - Custom LLM Models,False,Chorus One,Zdalnie,33 592  – 44 790  PLN,PLN
516,Machine Learning Engineer,False,hubQuest,Zdalnie    +1,20 000  – 27 000  PLN,PLN
517,AI Engineer,False,CDeX,Zdalnie    +1,27 000  – 32 000  PLN,PLN
518,Remote Fullstack Python Developer,False,Decerto Sp. z o.o.,Zdalnie    +1,24 000  PLN,PLN
519,Mid AI Engineer,False,Vestigit,Wrocław,12 000  – 17 000  PLN,PLN
520,Senior AI Engineer,True,Vestigit,Wrocław,20 000  – 25 000  PLN,PLN
521,MLOps Platform Engineer,False,PKO Finat Sp. z o.o.,Warszawa,16 800  – 21 840  PLN,PLN
522,Lead Python + Django AI,True,Ideamotive,Zdalnie,24 000  – 37 000  PLN,PLN
523,Applied Scientist (Mid/Senior),True,Infermedica Sp z.o.o,Zdalnie    +1,20 000  – 25 000  PLN,PLN
524,Senior Machine Learning Engineer,True,Sigmoidal LLC,Zdalnie    +5,25 132  – 35 394  PLN,PLN
525,Senior Applied Research Scientist,True,Infermedica Sp z.o.o,Zdalnie    +1,20 000  – 25 000  PLN,PLN
526,Regular / Senior Data Scientist,True,hubQuest,Zdalnie    +1,20 000  – 28 500  PLN,PLN
527,Remote Backend/AI Engineer (Golang),False,Bash,Zdalnie,14 000  – 24 000  PLN,PLN
528,Remote Senior Project Manager - AI,True,Thoriana Sp. z o.o.,Zdalnie    +1,17 000  – 22 000  PLN,PLN
529,Junior Analyst - AI,False,Thoriana Sp. z o.o.,Warsaw,8 000  – 12 000  PLN,PLN
530,Remote Mid Analyst - AI,False,Thoriana Sp. z o.o.,Zdalnie    +1,12 000  – 16 000  PLN,PLN
531,Remote Mid Project Manager - AI,False,Thoriana Sp. z o.o.,Zdalnie    +1,12 000  – 16 000  PLN,PLN
532,Programista / Programistka AI,False,BeSafe24,Poznań,6 000  – 9 000  PLN,PLN
533,Machine Learning Engineer,False,RTB House,Zdalnie    +1,30 000  – 47 000  PLN,PLN
534,Mid/Senior MLOps Engineer,True,GetInData | Part of Xebia,Zdalnie    +1,16 800  – 33 600  PLN,PLN
535,Senior Machine Learning NLP LLM Engineer,True,Kinetix Trading Solutions,Zdalnie    +5,25 000  – 32 000  PLN,PLN
536,Data Scientist,False,Sales&amp;More,Zdalnie    +1,7 500  – 15 000  PLN,PLN
537,PhD student in Reinforcement Learning,False,Uniwersytet Jagielloński,Kraków,12 550  PLN,PLN
538,Senior Python Computer Vision Engineer,True,Unitem,Wrocław,15 000  – 20 000  PLN,PLN
539,Data Scientist Lead,True,Objectivity,Zdalnie    +2,30 240  – 38 640  PLN,PLN
540,Remote MLOps Engineer,False,LiveChat,Zdalnie    +1,18 000  – 34 000  PLN,PLN
541,Application Support Engineer,False,Recruby,Zdalnie    +1,14 572  – 19 430  PLN,PLN
542,C++ Developer,False,Recruby,"Budapest  , HU",10 929  – 17 001  PLN,PLN
543,Senior NLP Data Scientist,True,SEON Technologies,"Budapest  , HU",18 216  – 24 288  PLN,PLN
544,Test Automation Engineer (Java),False,Recruby,"Budapest  , HU",9 715  – 17 001  PLN,PLN
545,C# fejlesztő,False,DLM Solutions Szolgáltató Kft.,"Szolnok  , HU",4 857  – 9 715  PLN,PLN
546,OpenAI API Integration Engineer,False,Dekra Akademie Kft.,"Budapest  , HU",13 358  – 18 216  PLN,PLN
547,Senior Java Developer,True,Recruby,"Budapest  , HU",20 644  – 31 574  PLN,PLN
548,Lead AI Developer,True,,Kraków    +3,22 000  – 29 000  PLN,PLN
549,Senior NLP Engineer (REMOTE),True,,Zdalnie    +1,28 000  – 37 000  PLN,PLN
550,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
551,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
552,Machine Learning Engineer,False,,Warszawa,17 000  – 28 000  PLN,PLN
553,Senior Data Scientist,True,,Zdalnie    +1,28 500  – 37 000  PLN,PLN
554,Senior MLOps Engineer,True,,Zdalnie    +1,33 600  – 37 800  PLN,PLN
555,Pathfinding: Kernel/Driver SW Research Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
556,Machine Learning Engineer (NLP &amp; LLM),False,,Zdalnie    +2,13 000  – 18 000  PLN,PLN
557,Pathfinding: Simulation Software Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
558,AI Software Solutions Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
559,Senior AI Algorithms Engineer in oneDNN,True,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
560,Software Engineer (AI),False,,Zdalnie,Sprawdź Salary Match,SprawdSalaryMatch
561,Senior Machine Learning Engineer,True,,Kraków,Sprawdź Salary Match,SprawdSalaryMatch
562,NLP &amp; LLM Engineer,False,,Zdalnie    +2,16 000  – 21 000  PLN,PLN
563,Lead / Senior AI Engineer,True,,Poznań,23 520  – 31 920  PLN,PLN
564,Senior ML Python Engineer,True,,Warsaw,30 000  – 60 000  PLN,PLN
565,Intern / Junior AI Engineer,False,,Poznań,5 500  – 9 000  PLN,PLN
566,Power Platform Engineer with AI skills,False,,Warsaw,22 000  – 26 000  PLN,PLN
567,AI Engineer / Data Scientist,False,,Warszawa,20 160  – 26 880  PLN,PLN
568,Lead AI Developer,True,,Kraków    +3,22 000  – 29 000  PLN,PLN
569,Senior NLP Engineer (REMOTE),True,,Zdalnie    +1,28 000  – 37 000  PLN,PLN
570,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
571,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
572,Machine Learning Engineer,False,,Warszawa,17 000  – 28 000  PLN,PLN
573,Senior Data Scientist,True,,Zdalnie    +1,28 500  – 37 000  PLN,PLN
574,Senior MLOps Engineer,True,,Zdalnie    +1,33 600  – 37 800  PLN,PLN
575,Pathfinding: Kernel/Driver SW Research Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
576,Machine Learning Engineer (NLP &amp; LLM),False,,Zdalnie    +2,13 000  – 18 000  PLN,PLN
577,Pathfinding: Simulation Software Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
578,AI Software Solutions Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
579,Senior AI Algorithms Engineer in oneDNN,True,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
580,Software Engineer (AI),False,,Zdalnie,Sprawdź Salary Match,SprawdSalaryMatch
581,Senior Machine Learning Engineer,True,,Kraków,Sprawdź Salary Match,SprawdSalaryMatch
582,NLP &amp; LLM Engineer,False,,Zdalnie    +2,16 000  – 21 000  PLN,PLN
